ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total Combatientes	Total Civiles	Total Civiles y Combatientes	Total de Víctimas del Caso	Tipo de Armas	Tipo de Evento	Total Civiles y Combatientes Heridos	Latitud	Longitud
301577		2004	02	27	18460	MILAN	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.290427202	-75.50696203
301578		2004	02	15	18460	MILAN	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.290427202	-75.50696203
301579		2004	02	02	05649	SAN CARLOS	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.187991569	-74.98795256
301581		2004	02	10	05649	SAN CARLOS	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	6.187991569	-74.98795256
301585		2004	01	18	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	3.1257521	-73.75116676
301586		2004	01	05	18410	LA MONTAÑITA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.479172635	-75.43640776
301587		2004	01	06	18410	LA MONTAÑITA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.479172635	-75.43640776
301588		2004	01	14	18410	LA MONTAÑITA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.479172635	-75.43640776
301593		2004	01	23	18410	LA MONTAÑITA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.479172635	-75.43640776
301597		2004	01	05	18410	LA MONTAÑITA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.479172635	-75.43640776
301599		2004	01	06	18410	LA MONTAÑITA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.479172635	-75.43640776
301602		2004	01	22	18256	EL PAUJIL	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.570373283	-75.32612346
301604		2004	01	17	17013	AGUADAS	CALDAS	EJE CAFETERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.610244456	-75.45486967
301605		2004	01	17	17013	AGUADAS	CALDAS	EJE CAFETERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.610244456	-75.45486967
301606		2004	01	17	17013	AGUADAS	CALDAS	EJE CAFETERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	5.610244456	-75.45486967
301607		2004	01	17	17013	AGUADAS	CALDAS	EJE CAFETERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.610244456	-75.45486967
301608		2004	01	30	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.17162903	-75.76467317
301609		2004	01	25	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.17162903	-75.76467317
301792		2004	09	01	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	INCIDENTE	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	INCAUTACIONES	0	1.921852881	-74.6909003
444879		2004	05	20	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.1257521	-73.75116676
444880		2004	05	03	50330	MESETAS	META	ARIARI GUAYABERO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.383924761	-74.04368085
444881		2004	05	30	70508	OVEJAS	SUCRE	MONTES DE MARIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.526687239	-75.22908444
444885		2004	04	08	05234	DABEIBA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.00032194	-76.26297665
444887		2004	04	08	05660	SAN LUIS	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.042983285	-74.993641
444953		2004	03	15	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.1257521	-73.75116676
444955		2004	03	02	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	5	0	0			0	3	8	8	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.570867761	-75.47096996
444957		2004	05	09	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.17162903	-75.76467317
444971		2004	04	07	05148	EL CARMEN DE VIBORAL	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.084551516	-75.33536246
444996		2004	04	22	05490	NECOCLI	ANTIOQUIA	URABA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	2	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.426135984	-76.7845745
445001		2004	08	29	81591	PUERTO RONDON	ARAUCA	LLANOS ORIENTALES	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.283851501	-71.09774286
445010		2004	01	17	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.718579865	-75.12121573
445016		2004	01	09	18205	CURILLO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.033473748	-75.91920435
445018		2004	03	22	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.119786131	-74.76734058
445021		2004	07	09	85136	LA SALINA	CASANARE	PIEDEMONTE LLANERO	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.127825385	-72.33388167
445029		2004	02	23	27425	MEDIO ATRATO	CHOCO	ATRATO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	3	4	4	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.994835471	-76.78241422
445048		2004	06	16	50006	ACACIAS	META	PIEDEMONTE LLANERO	ATENTADO	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.990120663	-73.76593665
445061	CR040230	2004	09	12	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.975750379	-73.67469375
445075		2004	06	26	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.639548853	-72.73591863
445076		2004	06	29	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.998278492	-72.89972106
445078		2004	03	29	86569	PUERTO CAICEDO	PUTUMAYO	BAJO PUTUMAYO	AFECTACIÓN	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	AFECTACIÓN POR MUSE	0	0.684841656	-76.60483235
445080		2004	01	17	50450	PUERTO CONCORDIA	META	ARIARI GUAYABERO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	5	5	5	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.623082153	-72.76004759
445085		2004	12	05	68615	RIONEGRO	SANTANDER	MAGDALENA MEDIO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.265010486	-73.15014691
445092		2004	02	03	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	3	8	8	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.580120815	-75.40140596
445095		2004	03	22	19821	TORIBIO	CAUCA	NORTE DEL CAUCA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			2	0	3	3	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	3.022031949	-76.24039374
445102		2004	04	06	13894	ZAMBRANO	BOLIVAR	MONTES DE MARIA	ATENTADO	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.7469139	-74.8138396
445110		2004	02	12	17541	PENSILVANIA	CALDAS	EJE CAFETERO	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.383280594	-75.16029852
445117		2004	02	07	41551	PITALITO	HUILA	SUR DEL HUILA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	3	3	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	2	1.852578355	-76.0487449
445124		2004	09	08	05649	SAN CARLOS	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.187991569	-74.98795256
445133		2004	05	31	70508	OVEJAS	SUCRE	MONTES DE MARIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.526687239	-75.22908444
445143		2004	11	08	05045	APARTADO	ANTIOQUIA	URABA	AFECTACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	2	4	4	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	7.883417406	-76.62596065
445145	CR040223	2004	10	01	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	7.17162903	-75.76467317
445269		2004	01	06	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.718579865	-75.12121573
445270		2004	01	08	47288	FUNDACION	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	10.5140924	-74.19134346
445271		2004	01	08	50270	EL DORADO	META	ARIARI GUAYABERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.740004078	-73.835012
445272		2004	01	09	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.671623151	-75.23715786
445274		2004	01	17	81065	ARAUQUITA	ARAUCA	SARARE	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.026981415	-71.42675118
445275		2004	01	24	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.639548853	-72.73591863
445276		2004	01	28	18256	EL PAUJIL	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.570373283	-75.32612346
445277		2004	02	01	50330	MESETAS	META	ARIARI GUAYABERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.383924761	-74.04368085
445278		2004	02	04	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.639548853	-72.73591863
445279		2004	02	21	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.586907918	-74.82746263
445280		2004	02	24	23580	PUERTO LIBERTADOR	CORDOBA	ALTO SINU Y SAN JORGE	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	1	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.733574252	-75.8543933
445281		2004	03	02	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	3	7	7	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.580120815	-75.40140596
445282		2004	03	03	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	AFECTACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	3	3	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	2.45137136	-76.81077225
445283		2004	03	24	54250	EL TARRA	NORTE DE SANTANDER	CATATUMBO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.576771365	-73.09484592
445284		2004	03	23	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.1257521	-73.75116676
445285		2004	03	07	50330	MESETAS	META	ARIARI GUAYABERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.383924761	-74.04368085
445286		2004	03	08	27787	TADO	CHOCO	VALLE DE SAN JUAN	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.264139949	-76.55876602
445287		2004	03	10	19701	SANTA ROSA	CAUCA	MACIZO COLOMBIANO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	2	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.702420284	-76.57397297
445288		2004	03	11	19701	SANTA ROSA	CAUCA	MACIZO COLOMBIANO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	2	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.702420284	-76.57397297
445289		2004	03	14	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.679957098	-75.34116658
445290		2004	03	17	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.251190563	-70.23475052
445291		2004	04	04	19517	PAEZ	CAUCA	NORTE DEL CAUCA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.641366768	-75.97196451
445292		2004	04	28	70508	OVEJAS	SUCRE	MONTES DE MARIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.526687239	-75.22908444
445294		2004	04	25	23580	PUERTO LIBERTADOR	CORDOBA	ALTO SINU Y SAN JORGE	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.888834815	-75.67179975
445295		2004	04	24	17662	SAMANA	CALDAS	EJE CAFETERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.413086301	-74.99225776
445296		2004	04	19	05652	SAN FRANCISCO	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.839643142	-74.9691761
445297		2004	04	18	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.718579865	-75.12121573
445298		2004	04	17	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.639548853	-72.73591863
445299		2004	04	15	54800	TEORAMA	NORTE DE SANTANDER	CATATUMBO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.436377338	-73.28740929
445300		2004	04	05	70771	SUCRE	SUCRE	LA MOJANA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.811740746	-74.72322511
445301		2004	06	08	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.744178227	-75.05004126
445302		2004	06	12	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.414414305	-76.52156515
445304		2004	06	27	20228	CURUMANI	CESAR	SERRANIA DEL PERIJA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.201810592	-73.54098652
445305		2004	06	20	05652	SAN FRANCISCO	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	2	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.839643142	-74.9691761
445306		2004	06	21	15518	PAJARITO	BOYACA	ORIENTE DE BOYACA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.407064982	-72.71847302
445307		2004	06	26	73168	CHAPARRAL	TOLIMA	SUR DEL TOLIMA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	3	3	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	3.904871228	-75.69590357
445308		2004	07	05	17662	SAMANA	CALDAS	EJE CAFETERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.413086301	-74.99225776
445309		2004	07	06	13894	ZAMBRANO	BOLIVAR	MONTES DE MARIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.7469139	-74.8138396
445310		2004	07	10	05649	SAN CARLOS	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.187991569	-74.98795256
445311		2004	07	22	17380	LA DORADA	CALDAS	MAGDALENA MEDIO	AFECTACIÓN	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	3	3	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	5.444406098	-74.65820562
445312		2004	08	04	05652	SAN FRANCISCO	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.964079131	-75.10268697
445313		2004	08	11	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.45137136	-76.81077225
445314		2004	08	15	05313	GRANADA	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	2	3	3	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	0	6.073343408	-75.10108478
445315		2004	08	23	05483	NARIÑO	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	5.521376407	-75.19336884
