ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Forma de Vinculación	Tipo de Vinculación	Latitud	Longitud
302065		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	4.446352174	-69.79553294
302066		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.446352174	-69.79553294
302067		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.446352174	-69.79553294
302068		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.446352174	-69.79553294
302069		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.446352174	-69.79553294
302070		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	4.446352174	-69.79553294
302071		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.446352174	-69.79553294
302072		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	4.446352174	-69.79553294
302073		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	4.446352174	-69.79553294
302074		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	4.446352174	-69.79553294
302075		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	4.446352174	-69.79553294
302076		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	4.446352174	-69.79553294
302077		2004	09	00	99773	CUMARIBO	VICHADA	ALTILLANURA	PERSUASIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	1	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	4.446352174	-69.79553294
302078		0000	00	00	99773	CUMARIBO	VICHADA	ALTILLANURA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	3.824487852	-70.58853894
302079		0000	00	00	99624	SANTA ROSALIA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.136431386	-70.85974134
302080		0000	00	00	99624	SANTA ROSALIA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.136431386	-70.85974134
302081		0000	00	00	99624	SANTA ROSALIA	VICHADA	ALTILLANURA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.136431386	-70.85974134
302082		0000	00	00	99624	SANTA ROSALIA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.136431386	-70.85974134
302083		0000	00	00	99624	SANTA ROSALIA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.136431386	-70.85974134
302084		0000	00	00	99624	SANTA ROSALIA	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	5.136431386	-70.85974134
302085		2002	02	18	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302086		1995	01	01	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302087		2002	05	15	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302088		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	5.486337615	-70.41042001
302089		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302090		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	5.486337615	-70.41042001
302091		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302092		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	5.486337615	-70.41042001
302093		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302094		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302095		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302096		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302097		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302098		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302099		0000	00	00	99524	LA PRIMAVERA	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	5.486337615	-70.41042001
302100		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302101		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302102		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302103		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302104		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302105		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302106		2001	08	02	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302107		2003	06	27	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS CAMPESINAS DE META Y VICHADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302108		2004	08	05	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302109		2006	01	17	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	EJÉRCITO REVOLUCIONARIO POPULAR ANTITERRORISTA COLOMBIANO (ERPAC)	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302110		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	6.186864187	-67.486997
302111		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302112		2008	03	18	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302113		2009	08	24	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302114		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	6.186864187	-67.486997
302115		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302116		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	6.186864187	-67.486997
302117		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302118		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302119		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302120		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	6.186864187	-67.486997
302121		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	6.186864187	-67.486997
302122		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302123		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	6.186864187	-67.486997
302124		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302125		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302126		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302127		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302128		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	6.186864187	-67.486997
302129		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	6.186864187	-67.486997
302130		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302131		0000	00	00	99001	PUERTO CARRENO	VICHADA	ALTILLANURA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	6.186864187	-67.486997
302133		2014	09	03	97777	PAPUNAUA	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	INDIVIDUAL	RECLUTAMIENTO	1.9074028	-70.76116746
302134		2009	11	12	97511	PACOA	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	0.02069806	-71.00433923
302135		2015	11	23	97511	PACOA	VAUPES	AMAZONIA SUR-ORIENTAL	COACCIÓN	GUERRILLA	FARC	0	1	0	0	0	0	0	0	0			1	INDIVIDUAL	RECLUTAMIENTO	0.02069806	-71.00433923
302136		2000	01	01	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302137		2002	05	10	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302138		2004	08	04	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302139		2005	01	01	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302140		2007	04	01	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302141		2010	12	01	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			2	MÚLTIPLE	SIN INFORMACIÓN	1.014597709	-71.29779326
302143		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302144		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302145		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302146		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302147		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302148		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	1.014597709	-71.29779326
302149		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302150		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302151		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	1.014597709	-71.29779326
302152		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302153		2008	01	12	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302154		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302155		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302156		0000	00	00	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.014597709	-71.29779326
302157		2006	02	16	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			2	SIN INFORMACIÓN	RECLUTAMIENTO	1.251190563	-70.23475052
302158		0000	00	00	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302159		1995	04	01	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302160		2001	02	28	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302161		2002	09	02	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302162		2005	09	01	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302163		2005	12	01	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302164		2007	10	01	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302165		2009	01	12	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302166		2009	10	01	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			2	MÚLTIPLE	SIN INFORMACIÓN	1.251190563	-70.23475052
302168		2010	01	01	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302169		2010	06	12	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302170		2011	11	07	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302172		2007	12	08	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	COACCIÓN	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			2	MÚLTIPLE	RECLUTAMIENTO	1.251190563	-70.23475052
302174		2007	08	23	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	COACCIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			2	MÚLTIPLE	RECLUTAMIENTO	1.251190563	-70.23475052
302176		2007	12	09	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	INDIVIDUAL	RECLUTAMIENTO	1.251190563	-70.23475052
302177		0000	00	00	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	1.251190563	-70.23475052
302178		2013	05	03	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	COACCIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	1.251190563	-70.23475052
302179		0000	00	00	97001	MITU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	1.251190563	-70.23475052
