ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Grupo Armado 1	Descripción Grupo Armado 1	Grupo Armado 2	Descripción Grupo Armado 2	Grupo Armado 3	Descripción Grupo Armado 3	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Grupo al que Pertenecen los Capturados	Capturados	Escudo Humano	Lesionados Combatientes	Militares	Policías	Otras Fuerzas Armadas Estatales	Agentes del Estado Sin Información	Total Agentes del Estado	Guerrilleros	Paramilitares	Grupos Posdesmovilización	Combatientes Sin Información	Otros Grupos Armados Organizados	Total Combatientes de Grupos Armados Organizados	Total Combatientes	Personas Sin Información	Total Civiles	Ventaja Militar	Total de Víctimas del Caso	Latitud	Longitud
397039		2000	11	18	52036	ANCUYA	NARIÑO	CENTRO OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	1.263299977	-77.51451329
397048	CR040099	2000	12	10	41872	VILLAVIEJA	HUILA	NORTE DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	FUERZAS ARMADAS ESTATALES	1	3.371048831	-75.11115595
397079	CR007165	2001	02	23	73675	SAN ANTONIO	TOLIMA	SUR DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0				0	0	4	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	3.912976052	-75.48090671
397092	CR018373	2001	04	04	73067	ATACO	TOLIMA	SUR DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0				0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	3.590635737	-75.38253426
397096	CR018374	2001	04	15	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	GUERRILLA	FARC	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC			0	0	0	0	0	0	7	1	0				0	0	30	0	0	0	0	0	0	1	0	0	0	1	1	0	19	GRUPOS ARMADOS ORGANIZADOS	20	7.580120815	-75.40140596
397116	CR002013	2001	05	10	52378	LA CRUZ	NARIÑO	NORTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	3	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	1.601339314	-76.97053174
397120	CR000238	2001	06	19	25053	ARBELAEZ	CUNDINAMARCA	SUMAPAZ	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	1	0	1	0	0	2	1	0				0	0	2	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	4.272481672	-74.41482562
397122	CR002017	2001	07	21	19100	BOLIVAR	CAUCA	PATIA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	ELN	0	0	0	0	0	0	1	1	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	1.837416404	-76.96631204
397147	CR000248	2001	10	17	73001	IBAGUE	TOLIMA	NORTE DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	0	0				0	0	4	0	3	0	0	3	0	0	0	0	0	0	3	0	0	GRUPOS ARMADOS ORGANIZADOS	3	4.496132932	-75.07474109
397206	CR002046	2002	07	04	68780	SURATA	SANTANDER	PROVINCIA DE SOTO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	7.366579569	-72.98423197
397210	CR007140	2002	07	11	19821	TORIBIO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	FARC	0	0	0	0	0	0	2	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	2.951450409	-76.27112721
397216	CR000312	2002	07	17	73236	DOLORES	TOLIMA	SUR DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	1	0	0	1	0	2	0	0				0	0	1	0	0	0	0	0	10	0	0	0	0	10	10	0	4	FUERZAS ARMADAS ESTATALES	14	3.539036003	-74.89684475
397226	CR000324	2002	08	11	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.45137136	-76.81077225
397227	CR008296	2002	08	12	52418	LOS ANDES	NARIÑO	PATIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	1.494547405	-77.52132596
397293	CR021191	2003	05	21	19743	SILVIA	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.611815645	-76.37957042
397313	CR002079	2003	07	09	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	4	0	0				0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	1.335351879	-77.59445713
397399	CR002062	2004	08	06	54670	SAN CALIXTO	NORTE DE SANTANDER	CATATUMBO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	8.40015189	-73.20605269
397452	CR003146	2006	01	13	52385	LA LLANADA	NARIÑO	OCCIDENTE DE NARIÑO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	2	0	0	0	0	0	6	0	0	0	0	6	6	0	0	FUERZAS ARMADAS ESTATALES	6	1.472636197	-77.58071165
397657	CR037243	2010	11	10	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC/ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	2.45137136	-76.81077225
397679	CR007154	2011	05	20	19137	CALDONO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	3	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FUERZAS ARMADAS ESTATALES	0	2.798130826	-76.48444786
397696		2012	01	04	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.45137136	-76.81077225
397827	CR045013	2012	11	11	19780	SUAREZ	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.959701537	-76.69344711
421382	CR000245	2001	09	28	19022	ALMAGUER	CAUCA	MACIZO COLOMBIANO	GUERRILLA	FARC	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN	0	0	0	0	0	0	2	1	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	1.913360233	-76.85592449
422139	CR2017422139	2006	08	04	73152	CASABIANCA	TOLIMA	NORTE DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	5.078464508	-75.12096615
511226		1973	03	02	68271	FLORIAN	SANTANDER	PROVINCIA DE VELEZ	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	5.804666368	-73.97142307
532353	CR2017511159	1974	06	11	41020	ALGECIRAS	HUILA	CENTRO DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	12	0	0				0	0	1	1	0	0	0	1	2	0	0	0	0	2	3	0	0	GRUPOS ARMADOS ORGANIZADOS	1	2.522447597	-75.31537288
532359		1975	02	13	13473	MORALES	BOLIVAR	MAGDALENA MEDIO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	1	0				0	0	4	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	8.276306771	-73.86814048
532468		1977	11	16	05284	FRONTINO	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	6.776065912	-76.13076514
534184	CR2017534184	1977	07	20	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	AGENTE DEL ESTADO	POLICÍA NACIONAL			0	0	0	0	0	0	100	1	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	GRUPOS ARMADOS ORGANIZADOS	4	1.61792293	-75.60856043
534428	CR2017534428	1984	05	03	19455	MIRANDA	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GUERRILLA	M19	0	0	0	0	0	0	1	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	3.253095405	-76.22886987
554815		1996	02	14	20383	LA GLORIA	CESAR	MAGDALENA MEDIO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GRUPO PARAMILITAR	NO IDENTIFICADO			0	0	0	0	1	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	8.619297878	-73.80321012
5860	CR20175860	1992	03	03	20310	GONZALEZ	CESAR	SUR DE CESAR	AGENTE DEL ESTADO	POLICÍA NACIONAL	GRUPO ARMADO NO DIRIMIDO	NO APLICA			0	0	0	0	0	0	0	0	0				0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	8.389604097	-73.38003986
618443		1988	11	12	05736	SEGOVIA	ANTIOQUIA	NORDESTE ANTIOQUEÑO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	FARC/ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	7.079639679	-74.70159107
649082		1969	12	10	05138	CAÑASGORDAS	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	NO IDENTIFICADO	GUERRILLA	ELN			0	0	0	0	0	0	1	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	6.759477684	-76.03220994
6852	CR003094	1992	12	14	54800	TEORAMA	NORTE DE SANTANDER	CATATUMBO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	2	0	0				0	0	3	1	2	0	0	3	0	0	0	0	0	0	3	0	0	GRUPOS ARMADOS ORGANIZADOS	3	8.436377338	-73.28740929
743224		1948	04	09	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	BANDOLERISMO	NO IDENTIFICADO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	BANDOLERISMO	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0		DAÑO A BIENES CIVILES.	SEDICIOSOS	2	0	0	3	0	0	0	0	0	0	0	14	0	0	0	0	1	OTRO	18	7.905306295	-72.5082562
8127	CR003102	1994	03	20	05038	ANGOSTURA	ANTIOQUIA	NORTE DE ANTIOQUIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	6	0	1	0	0	1	4	0	0	0	0	4	5	0	0	FUERZAS ARMADAS ESTATALES	5	6.885174591	-75.33511597
87502	CR027034	2002	01	01	18460	MILAN	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	4	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	GRUPOS ARMADOS ORGANIZADOS	4	1.290427202	-75.50696203
