ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Tipo de Armas	Latitud	Longitud
374612		2014	12	13	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.61792293	-75.60856043
374613		2014	12	14	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374614		2014	12	14	27001	QUIBDO	CHOCO	ATRATO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.692195187	-76.62596936
374615		2014	12	15	47551	PIVIJAY	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.46069324	-74.61351795
374616		2014	12	15	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374618		2014	12	15	27073	BAGADO	CHOCO	ATRATO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.41055496	-76.41529299
374619		2014	12	15	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
374620		2014	12	15	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374621		2014	12	16	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374622		2014	12	16	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.65017303	-74.107359
374623		2014	12	17	05854	VALDIVIA	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.16534	-75.43919844
374624		2014	12	18	47551	PIVIJAY	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.46069324	-74.61351795
374625		2014	12	19	27001	QUIBDO	CHOCO	ATRATO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.692195187	-76.62596936
374626		2014	12	20	27001	QUIBDO	CHOCO	ATRATO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.692195187	-76.62596936
374627		2014	12	20	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374628		2014	12	22	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374629		2014	12	24	41378	LA ARGENTINA	HUILA	SUR DEL HUILA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.198246252	-75.97976842
374630		2014	12	24	73217	COYAIMA	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.79802798	-75.1938783
374631		2014	12	24	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374632		2014	12	24	73217	COYAIMA	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.79802798	-75.1938783
374633		2014	12	24	20032	ASTREA	CESAR	SERRANIA DEL PERIJA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	9.498161108	-73.9758638
374634		2014	12	26	27001	QUIBDO	CHOCO	ATRATO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.692195187	-76.62596936
374635		2014	12	28	27361	ISTMINA	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.153946496	-76.68518032
374636		2014	12	30	76892	YUMBO	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.528968908	-76.49981978
374637		2015	01	01	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374639		2015	01	02	20400	LA JAGUA DE IBIRICO	CESAR	SERRANIA DEL PERIJA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	9.5638873	-73.33422791
374640		2015	01	02	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374641		2015	01	03	52233	CUMBITARA	NARIÑO	PATIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.646845971	-77.57814673
374642		2015	01	03	05490	NECOCLI	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.426135984	-76.7845745
374643		2015	01	03	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374644		2015	01	04	05756	SONSON	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.714811641	-75.30939515
374645		2015	01	04	20770	SAN MARTIN	CESAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.999895459	-73.51097518
374646		2015	01	04	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.33194848	-75.9735381
374647		2015	01	05	19075	BALBOA	CAUCA	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.040478768	-77.21589814
374648		2015	06	01	17001	MANIZALES	CALDAS	EJE CAFETERO	DESCONOCIDA	AGENTE DEL ESTADO	POLICÍA NACIONAL	0	0	0	0	0	0	0	0	0			1	ND	5.057688197	-75.49104898
374649		2015	01	07	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374650		2015	01	08	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374651		2015	01	09	73217	COYAIMA	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.79802798	-75.1938783
374652		2015	01	09	52233	CUMBITARA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.646845971	-77.57814673
374653		2015	01	10	41306	GIGANTE	HUILA	CENTRO DEL HUILA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.388235626	-75.54121989
374654		2015	01	10	85010	AGUAZUL	CASANARE	PIEDEMONTE LLANERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.172690766	-72.54630026
374655		2015	01	10	50245	EL CALVARIO	META	PIEDEMONTE LLANERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4.352622053	-73.71332879
374656		2015	01	10	19532	PATIA	CAUCA	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.115670227	-76.98097859
374657		2015	01	11	05034	ANDES	ANTIOQUIA	SUROESTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.656774853	-75.87879189
374658		2015	01	11	52079	BARBACOAS	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.670345194	-78.13989493
374659		2015	01	12	13667	SAN MARTIN DE LOBA	BOLIVAR	SUR DE BOLIVAR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.937090811	-74.03901175
374660		2015	01	13	19100	BOLIVAR	CAUCA	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.837416404	-76.96631204
374661		2015	01	15	76122	CAICEDONIA	VALLE DEL CAUCA	CENTRO DEL VALLE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4.334609695	-75.83031805
374662		2015	01	15	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
374663		2015	01	15	54720	SARDINATA	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.082013666	-72.80075838
374664		2015	01	16	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
374665		2015	01	17	50450	PUERTO CONCORDIA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.623082153	-72.76004759
374666		2015	01	17	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374667		2015	01	19	52381	LA FLORIDA	NARIÑO	CENTRO DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.299192232	-77.40643084
374668		2015	01	20	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374669		2015	01	20	52250	EL CHARCO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.477550593	-78.109849
374670		2015	01	20	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
374671		2015	01	21	47980	ZONA BANANERA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.76302682	-74.14008184
374672		2015	01	22	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374673		2015	01	22	50124	CABUYARO	META	PIEDEMONTE LLANERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.285923848	-72.79197878
374674		2015	01	23	52621	ROBERTO PAYAN	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.697744768	-78.24566252
374675		2015	01	24	05172	CHIGORODO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.666300439	-76.6812164
374676		2015	01	25	19142	CALOTO	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.034070778	-76.40848704
374677		2015	01	26	19137	CALDONO	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.798130826	-76.48444786
374678		2015	01	26	44279	FONSECA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	10.88430067	-72.84666224
374679		2015	01	26	50590	PUERTO RICO	META	ARIARI GUAYABERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.939743676	-73.20651333
374680		2015	01	27	13600	RIO VIEJO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	8.587627712	-73.83994549
374681		2015	01	27	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374682		2015	01	27	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374684		2015	01	28	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374685		2015	01	28	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374686		2015	01	29	05495	NECHI	ANTIOQUIA	LA MOJANA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.094128661	-74.77647012
374687		2015	01	31	13458	MONTECRISTO	BOLIVAR	LA MOJANA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.297136275	-74.47170385
374688		2015	01	31	27413	LLORO	CHOCO	ATRATO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.498150801	-76.54521063
374689		2015	01	31	13458	MONTECRISTO	BOLIVAR	LA MOJANA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.297136275	-74.47170385
374690		2015	02	01	19532	PATIA	CAUCA	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.115670227	-76.98097859
374691		2015	02	01	41396	LA PLATA	HUILA	SUR DEL HUILA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.389646694	-75.89145131
374692		2015	02	01	73675	SAN ANTONIO	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.912976052	-75.48090671
374693		2015	02	01	73675	SAN ANTONIO	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.912976052	-75.48090671
374694		2015	02	02	05360	ITAGUI	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.169597629	-75.61435871
374695		2015	02	03	52696	SANTA BARBARA	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.449548194	-77.97908278
374696		2015	02	03	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374697		2015	02	03	52418	LOS ANDES	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.494547405	-77.52132596
374698		2015	02	03	81794	TAME	ARAUCA	SARARE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.449379486	-71.75861086
374699		2015	02	03	05647	SAN ANDRES DE CUERQUIA	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.916808512	-75.67473253
374700		2015	02	04	18029	ALBANIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.328522088	-75.87837054
374701		2015	02	05	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.17162903	-75.76467317
374702		2015	02	05	18460	MILAN	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.290427202	-75.50696203
374703		2015	02	06	27425	MEDIO ATRATO	CHOCO	ATRATO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.994835471	-76.78241422
374704		2015	02	08	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374705		2015	02	09	27025	ALTO BAUDO	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.516309869	-76.97439919
374706		2015	02	09	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374707		2015	02	10	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.335351879	-77.59445713
374708		2015	02	10	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374710		2015	02	11	73236	DOLORES	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.539036003	-74.89684475
374711		2015	02	14	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.80711725	-78.76385415
374712		2015	02	17	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.414414305	-76.52156515
374713		2015	02	17	52256	EL ROSARIO	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.742475705	-77.33456556
374714		2015	02	18	27430	MEDIO BAUDO	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.193563954	-76.94960604
374715		2015	02	18	27450	MEDIO SAN JUAN	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.100240747	-76.69335794
374716		2015	02	19	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374717		2015	02	19	05756	SONSON	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.714811641	-75.30939515
374718		2015	02	19	19701	SANTA ROSA	CAUCA	MACIZO COLOMBIANO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.702420284	-76.57397297
374719		2015	02	19	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374720		2015	02	20	52427	MAGUI	NARIÑO	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.765313671	-78.18106078
374721		2015	02	22	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
374722		2015	02	25	27580	RIO IRO	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.186299794	-76.47292479
374723		2015	03	01	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
374724		2015	03	02	23580	PUERTO LIBERTADOR	CORDOBA	ALTO SINU Y SAN JORGE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.888834815	-75.67179975
374725		2015	03	02	23090	CANALETE	CORDOBA	NORTE DE CORDOBA	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.786944523	-76.24139652
374726		2015	03	02	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.1257521	-73.75116676
374727		2015	03	04	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.119786131	-74.76734058
374728		2015	03	05	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
374729		2015	03	06	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374730		2015	03	07	68385	LANDAZURI	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.218748615	-73.81108528
374731		2015	03	10	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374732		2015	03	10	18150	CARTAGENA DEL CHAIRA	CAQUETA	CAGUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.335134955	-74.84719837
374733		2015	03	11	05895	ZARAGOZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.488583075	-74.86707471
374734		2015	03	12	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
374735		2015	03	12	44090	DIBULLA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	11.2715694	-73.30761979
374737		2015	03	15	73030	AMBALEMA	TOLIMA	NORTE DEL TOLIMA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.782633993	-74.76444089
374738		2015	03	15	76275	FLORIDA	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.323918106	-76.23450174
374740		2015	03	15	13654	SAN JACINTO	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.830219073	-75.1210888
374741		2015	03	16	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
